Number of Individual,Calendar Month,Latitude,Longitude
1,2019-FEB,37.573911,-122.06839
1,2019-FEB,37.573911,-121.9775
1,2019-FEB,37.573944,-122.043402
1,2019-FEB,37.574004,-121.977827
2,2019-FEB,37.574107,-122.035701
4,2019-FEB,37.574159,-122.038616
5,2019-FEB,37.57431,-122.026193
2,2019-FEB,37.574319,-122.024582
1,2019-FEB,37.574338,-122.053686
1,2019-FEB,37.57435,-122.035138
2,2019-FEB,37.574379,-122.023361
1,2019-FEB,37.574392,-122.074546
1,2019-FEB,37.574402,-122.033637
5,2019-FEB,37.574405,-121.959926
1,2019-FEB,37.57446,-122.027126
4,2019-FEB,37.574557,-122.012949
1,2019-FEB,37.574564,-122.027038
4,2019-FEB,37.574571,-122.072418
1,2019-FEB,37.574576,-121.966867
1,2019-FEB,37.574588,-122.076628
1,2019-FEB,37.574676,-122.074936
5,2019-FEB,37.574732,-122.049028
1,2019-FEB,37.574786,-122.054488
4,2019-FEB,37.574844,-122.055218
1,2019-FEB,37.574854,-121.979183
4,2019-FEB,37.574888,-122.033617
2,2019-FEB,37.57491,-122.074744
2,2019-FEB,37.574986,-122.04348
1,2019-FEB,37.574995,-122.043474
5,2019-FEB,37.575012,-122.053161
2,2019-FEB,37.575026,-121.972007
1,2019-FEB,37.575039,-121.962993
1,2019-FEB,37.575063,-121.987907
4,2019-FEB,37.575104,-122.037626
1,2019-FEB,37.575116,-122.024385
1,2019-FEB,37.575169,-121.975697
1,2019-FEB,37.575192,-121.962709
1,2019-FEB,37.575249,-122.072684
3,2019-FEB,37.57536,-122.025919
1,2019-FEB,37.575363,-121.991489
3,2019-FEB,37.575385,-121.978383
14,2019-FEB,37.575389,-122.037687
1,2019-FEB,37.575421,-122.068595
3,2019-FEB,37.575432,-122.048901
1,2019-FEB,37.575457,-121.972504
2,2019-FEB,37.575465,-121.972149
3,2019-FEB,37.575521,-122.013474
1,2019-FEB,37.575529,-122.056985
6,2019-FEB,37.575529,-122.033799
1,2019-FEB,37.575538,-121.983345
4,2019-FEB,37.575561,-121.962632
1,2019-FEB,37.57561,-122.052309
1,2019-FEB,37.575618,-122.042605
3,2019-FEB,37.575686,-121.962396
2,2019-FEB,37.575767,-122.051434
2,2019-FEB,37.575841,-121.986634
1,2019-FEB,37.575844,-122.035794
2,2019-FEB,37.575866,-121.987849
2,2019-FEB,37.575951,-122.036333
1,2019-FEB,37.57598,-122.077581
4,2019-FEB,37.576045,-122.036261
1,2019-FEB,37.576084,-121.980933
2,2019-FEB,37.576087,-122.037196
2,2019-FEB,37.576103,-122.05233
1,2019-FEB,37.576121,-122.041682
3,2019-FEB,37.576121,-122.034563
2,2019-FEB,37.576146,-122.057207
2,2019-FEB,37.576147,-122.036724
2,2019-FEB,37.576153,-121.960935
1,2019-FEB,37.576237,-122.052222
3,2019-FEB,37.576277,-121.977977
1,2019-FEB,37.576341,-121.961688
1,2019-FEB,37.57638,-121.996776
1,2019-FEB,37.576412,-122.070799
5,2019-FEB,37.576445,-121.964656
1,2019-FEB,37.576452,-122.041431
2,2019-FEB,37.5765,-121.9953
2,2019-FEB,37.576502,-122.033537
1,2019-FEB,37.57653,-122.012721
1,2019-FEB,37.576574,-122.029282
3,2019-FEB,37.576586,-122.071873
1,2019-FEB,37.576603,-122.052685
3,2019-FEB,37.576682,-121.970084
7,2019-FEB,37.576711,-122.039633
4,2019-FEB,37.576765,-121.963087
1,2019-FEB,37.576768,-121.964104
1,2019-FEB,37.576773,-122.035646
1,2019-FEB,37.576788,-122.052546
1,2019-FEB,37.576799,-122.037603
1,2019-FEB,37.576812,-121.981565
3,2019-FEB,37.576819,-122.039552
1,2019-FEB,37.576824,-121.979068
1,2019-FEB,37.576906,-122.021369
1,2019-FEB,37.576936,-122.037904
1,2019-FEB,37.576993,-122.034674
2,2019-FEB,37.577003,-122.073174
2,2019-FEB,37.577017,-121.963909
1,2019-FEB,37.577026,-122.075759
1,2019-FEB,37.577075,-122.075831
1,2019-FEB,37.577114,-121.985317
1,2019-FEB,37.577125,-122.075903
1,2019-FEB,37.577136,-122.018395
1,2019-FEB,37.577136,-122.018394
2,2019-FEB,37.577145,-122.038026
2,2019-FEB,37.577222,-121.969447
1,2019-FEB,37.577273,-122.040479
1,2019-FEB,37.577274,-122.07612
1,2019-FEB,37.577306,-121.969405
1,2019-FEB,37.577308,-122.017903
1,2019-FEB,37.577312,-122.071131
1,2019-FEB,37.577324,-122.071788
2,2019-FEB,37.577324,-122.03999
1,2019-FEB,37.577343,-122.076209
3,2019-FEB,37.577344,-122.044418
4,2019-FEB,37.577374,-122.016816
4,2019-FEB,37.577375,-121.991985
3,2019-FEB,37.577397,-122.03894
3,2019-FEB,37.577405,-122.081813
1,2019-FEB,37.577419,-121.981796
1,2019-FEB,37.57745,-122.021806
2,2019-FEB,37.577458,-121.969396
2,2019-FEB,37.577471,-121.992309
3,2019-FEB,37.577504,-122.075927
2,2019-FEB,37.577616,-122.074735
5,2019-FEB,37.577626,-122.070799
2,2019-FEB,37.577653,-122.04222
1,2019-FEB,37.577735,-122.071158
4,2019-FEB,37.57776,-122.058497
4,2019-FEB,37.57784,-122.043111
2,2019-FEB,37.577857,-122.052114
5,2019-FEB,37.577857,-122.052113
2,2019-FEB,37.5779,-122.031009
2,2019-FEB,37.577905,-122.064768
3,2019-FEB,37.577912,-122.073788
1,2019-FEB,37.577912,-122.072124
1,2019-FEB,37.577918,-122.075159
1,2019-FEB,37.577918,-121.998279
1,2019-FEB,37.577919,-122.066516
1,2019-FEB,37.577928,-122.042018
3,2019-FEB,37.577964,-122.041992
1,2019-FEB,37.577976,-122.017567
2,2019-FEB,37.578035,-122.042962
1,2019-FEB,37.578061,-121.992092
5,2019-FEB,37.578084,-122.041904
1,2019-FEB,37.578098,-122.069727
1,2019-FEB,37.578148,-122.034303
1,2019-FEB,37.578203,-122.043544
3,2019-FEB,37.578223,-122.016567
2,2019-FEB,37.578264,-122.074297
1,2019-FEB,37.578265,-122.041986
1,2019-FEB,37.57828,-121.963004
1,2019-FEB,37.578284,-122.077497
2,2019-FEB,37.578308,-122.076649
1,2019-FEB,37.578316,-122.063889
4,2019-FEB,37.578329,-121.984588
1,2019-FEB,37.578337,-122.02257
2,2019-FEB,37.578347,-122.076074
1,2019-FEB,37.578349,-122.042173
1,2019-FEB,37.57836,-122.070608
2,2019-FEB,37.578371,-122.042225
1,2019-FEB,37.578412,-122.042308
1,2019-FEB,37.578438,-122.073035
1,2019-FEB,37.578445,-122.028451
1,2019-FEB,37.57846,-122.023221
1,2019-FEB,37.578463,-122.031175
2,2019-FEB,37.578512,-122.064907
1,2019-FEB,37.578539,-122.072159
4,2019-FEB,37.57859,-122.036737
3,2019-FEB,37.578591,-122.031054
8,2019-FEB,37.578592,-122.064385
1,2019-FEB,37.578606,-121.977482
1,2019-FEB,37.578638,-121.979188
3,2019-FEB,37.578648,-121.961728
3,2019-FEB,37.578654,-121.980165
3,2019-FEB,37.578691,-121.966521
9,2019-FEB,37.578692,-121.967058
2,2019-FEB,37.578693,-122.018631
2,2019-FEB,37.578698,-121.975709
1,2019-FEB,37.578706,-122.0787
2,2019-FEB,37.57875,-122.043144
1,2019-FEB,37.578766,-122.073551
1,2019-FEB,37.578786,-122.027223
1,2019-FEB,37.578839,-122.06597
2,2019-FEB,37.579019,-122.076855
1,2019-FEB,37.57902,-122.020091
5,2019-FEB,37.57906,-122.080488
1,2019-FEB,37.579128,-122.000166
2,2019-FEB,37.579129,-122.073214
1,2019-FEB,37.57915,-122.075286
6,2019-FEB,37.579205,-122.063253
1,2019-FEB,37.579213,-121.993597
1,2019-FEB,37.579232,-122.071045
1,2019-FEB,37.579266,-122.015919
2,2019-FEB,37.579338,-121.983292
3,2019-FEB,37.579347,-122.073502
1,2019-FEB,37.579365,-122.081486
5,2019-FEB,37.579497,-122.028722
4,2019-FEB,37.579527,-122.073238
4,2019-FEB,37.579531,-122.029114
1,2019-FEB,37.57957,-122.080484
1,2019-FEB,37.579592,-122.068655
4,2019-FEB,37.579628,-122.035644
2,2019-FEB,37.579634,-122.001199
5,2019-FEB,37.579643,-122.020844
1,2019-FEB,37.579658,-122.059197
1,2019-FEB,37.579681,-122.081628
6,2019-FEB,37.579688,-122.019921
31,2019-FEB,37.579719,-121.994007
1,2019-FEB,37.579754,-122.059523
1,2019-FEB,37.579758,-122.076712
2,2019-FEB,37.579761,-122.080485
2,2019-FEB,37.579776,-122.072175
2,2019-FEB,37.57983,-122.061037
1,2019-FEB,37.579837,-121.999899
1,2019-FEB,37.579883,-122.015337
3,2019-FEB,37.579925,-122.022862
3,2019-FEB,37.579932,-122.022891
1,2019-FEB,37.579938,-122.029374
1,2019-FEB,37.579967,-121.96237
2,2019-FEB,37.57997,-122.044646
1,2019-FEB,37.580007,-122.06407
2,2019-FEB,37.580018,-122.034871
3,2019-FEB,37.580046,-122.080488
1,2019-FEB,37.580061,-122.071036
2,2019-FEB,37.580098,-122.044696
1,2019-FEB,37.580138,-122.082817
1,2019-FEB,37.580146,-121.986108
2,2019-FEB,37.580172,-121.988198
2,2019-FEB,37.580173,-122.060758
1,2019-FEB,37.580227,-122.035233
1,2019-FEB,37.580258,-122.025505
1,2019-FEB,37.580265,-122.038146
1,2019-FEB,37.580332,-122.015825
2,2019-FEB,37.580333,-122.066275
7,2019-FEB,37.580336,-122.079599
2,2019-FEB,37.580403,-122.001126
1,2019-FEB,37.580434,-122.03258
2,2019-FEB,37.580621,-122.067033
1,2019-FEB,37.58073,-122.035326
1,2019-FEB,37.58074,-122.029323
3,2019-FEB,37.580755,-122.016443
1,2019-FEB,37.580762,-122.019798
1,2019-FEB,37.580786,-122.034977
2,2019-FEB,37.580791,-122.059371
1,2019-FEB,37.580793,-122.037129
1,2019-FEB,37.580827,-121.988326
4,2019-FEB,37.58084,-122.080176
2,2019-FEB,37.580887,-122.041262
1,2019-FEB,37.580892,-122.045749
1,2019-FEB,37.58091,-122.079011
2,2019-FEB,37.580923,-122.047647
2,2019-FEB,37.580929,-122.075138
1,2019-FEB,37.580966,-122.083064
6,2019-FEB,37.581,-122.042703
2,2019-FEB,37.581062,-122.019209
2,2019-FEB,37.581062,-121.997025
1,2019-FEB,37.581107,-121.997228
1,2019-FEB,37.581158,-122.074627
1,2019-FEB,37.581179,-122.056737
2,2019-FEB,37.581198,-122.032093
2,2019-FEB,37.581276,-121.963547
1,2019-FEB,37.581296,-122.029385
3,2019-FEB,37.581304,-122.078219
2,2019-FEB,37.581346,-122.029431
1,2019-FEB,37.581387,-122.06636
2,2019-FEB,37.581424,-122.07312
2,2019-FEB,37.581431,-122.067424
5,2019-FEB,37.581435,-122.036862
2,2019-FEB,37.581448,-121.998278
2,2019-FEB,37.581469,-122.062647
1,2019-FEB,37.581544,-122.036779
1,2019-FEB,37.581594,-122.02966
1,2019-FEB,37.581635,-122.021768
3,2019-FEB,37.581642,-121.961826
2,2019-FEB,37.581736,-122.020927
3,2019-FEB,37.581788,-122.022451
1,2019-FEB,37.58185,-122.053353
1,2019-FEB,37.58187,-122.02278
3,2019-FEB,37.581899,-122.064158
2,2019-FEB,37.58193,-121.988981
1,2019-FEB,37.581937,-122.079429
2,2019-FEB,37.581944,-122.074806
1,2019-FEB,37.58196,-122.020018
5,2019-FEB,37.581971,-122.047449
1,2019-FEB,37.581987,-122.045609
1,2019-FEB,37.58199,-122.024477
2,2019-FEB,37.582033,-122.073552
1,2019-FEB,37.582057,-122.060935
1,2019-FEB,37.582071,-122.068426
7,2019-FEB,37.582084,-122.06074
1,2019-FEB,37.582105,-122.065838
5,2019-FEB,37.582144,-122.070711
3,2019-FEB,37.582256,-122.059669
2,2019-FEB,37.582258,-122.066541
5,2019-FEB,37.582282,-122.067037
2,2019-FEB,37.58231,-122.057478
2,2019-FEB,37.58231,-122.013868
2,2019-FEB,37.582341,-122.057452
1,2019-FEB,37.582342,-122.066949
1,2019-FEB,37.582425,-122.073543
3,2019-FEB,37.582431,-122.066817
3,2019-FEB,37.58245,-122.021777
1,2019-FEB,37.582556,-122.079976
1,2019-FEB,37.582564,-121.996592
1,2019-FEB,37.582584,-122.054442
1,2019-FEB,37.582647,-122.015268
4,2019-FEB,37.582656,-122.018575
1,2019-FEB,37.582673,-122.022748
6,2019-FEB,37.58268,-121.963651
1,2019-FEB,37.582687,-122.054302
1,2019-FEB,37.582701,-122.041145
1,2019-FEB,37.582714,-122.014152
6,2019-FEB,37.582748,-122.080322
1,2019-FEB,37.58275,-122.055764
4,2019-FEB,37.582778,-122.022717
3,2019-FEB,37.582789,-122.036223
1,2019-FEB,37.58281,-122.021106
2,2019-FEB,37.582817,-121.996545
1,2019-FEB,37.58282,-122.078584
1,2019-FEB,37.582834,-122.055287
2,2019-FEB,37.582874,-122.073194
1,2019-FEB,37.58288,-122.03124
1,2019-FEB,37.582931,-122.062482
1,2019-FEB,37.582948,-122.0625
1,2019-FEB,37.582959,-122.055534
2,2019-FEB,37.582991,-122.020059
1,2019-FEB,37.582999,-122.062146
1,2019-FEB,37.583038,-122.066023
1,2019-FEB,37.583051,-122.020323
1,2019-FEB,37.583128,-122.055869
3,2019-FEB,37.583139,-122.020733
1,2019-FEB,37.583143,-122.053948
2,2019-FEB,37.583159,-122.052404
2,2019-FEB,37.583176,-122.018291
1,2019-FEB,37.583187,-122.066757
1,2019-FEB,37.583232,-122.018515
1,2019-FEB,37.583237,-122.024903
2,2019-FEB,37.583246,-122.037871
1,2019-FEB,37.583328,-121.990191
1,2019-FEB,37.583364,-122.068209
1,2019-FEB,37.583373,-122.013871
2,2019-FEB,37.58338,-122.025211
2,2019-FEB,37.583412,-122.056393
1,2019-FEB,37.583445,-122.041223
1,2019-FEB,37.583445,-122.028766
2,2019-FEB,37.583455,-122.019414
1,2019-FEB,37.583461,-122.065468
1,2019-FEB,37.583468,-122.065736
2,2019-FEB,37.583507,-122.002933
1,2019-FEB,37.583541,-122.015439
5,2019-FEB,37.583558,-122.022283
1,2019-FEB,37.583587,-122.044831
1,2019-FEB,37.58361,-122.026627
4,2019-FEB,37.583617,-122.054944
3,2019-FEB,37.583619,-122.020135
28,2019-FEB,37.583639,-122.020634
1,2019-FEB,37.58368,-122.066098
1,2019-FEB,37.583721,-122.065333
1,2019-FEB,37.583724,-122.065377
2,2019-FEB,37.583726,-122.019348
7,2019-FEB,37.583759,-122.02306
3,2019-FEB,37.583817,-122.057608
2,2019-FEB,37.583833,-122.036795
1,2019-FEB,37.583858,-122.060087
2,2019-FEB,37.583882,-122.020032
1,2019-FEB,37.5839,-122.01779
1,2019-FEB,37.583905,-122.020147
2,2019-FEB,37.583962,-122.0705
1,2019-FEB,37.583993,-122.015611
2,2019-FEB,37.584002,-122.065415
1,2019-FEB,37.584005,-122.06546
1,2019-FEB,37.584032,-122.017385
6,2019-FEB,37.584049,-122.011158
1,2019-FEB,37.584057,-122.064611
3,2019-FEB,37.584078,-122.004868
2,2019-FEB,37.584082,-122.060553
3,2019-FEB,37.584086,-122.017725
5,2019-FEB,37.584087,-122.05325
2,2019-FEB,37.584091,-122.027383
1,2019-FEB,37.584113,-122.027736
5,2019-FEB,37.584124,-122.072845
5,2019-FEB,37.584163,-122.066019
2,2019-FEB,37.584204,-122.065663
2,2019-FEB,37.584218,-122.01732
1,2019-FEB,37.584272,-122.057641
3,2019-FEB,37.58432,-121.961007
2,2019-FEB,37.584324,-122.013896
2,2019-FEB,37.584379,-122.022841
6,2019-FEB,37.584397,-122.08265
1,2019-FEB,37.584412,-122.029121
3,2019-FEB,37.584414,-122.071227
2,2019-FEB,37.584416,-122.003895
2,2019-FEB,37.584418,-122.017259
2,2019-FEB,37.584428,-122.008007
2,2019-FEB,37.584446,-122.019437
1,2019-FEB,37.584454,-122.070768
1,2019-FEB,37.584462,-122.033967
1,2019-FEB,37.584475,-122.081974
2,2019-FEB,37.58449,-122.072176
3,2019-FEB,37.584492,-122.064664
1,2019-FEB,37.584503,-122.05767
1,2019-FEB,37.584506,-122.018761
5,2019-FEB,37.584515,-122.024796
1,2019-FEB,37.584534,-122.070609
1,2019-FEB,37.584572,-122.065101
1,2019-FEB,37.584588,-122.01839
1,2019-FEB,37.584625,-122.007561
3,2019-FEB,37.584629,-122.064386
3,2019-FEB,37.58468,-122.05794
1,2019-FEB,37.584685,-122.054924
1,2019-FEB,37.584688,-122.054264
2,2019-FEB,37.584691,-122.066239
1,2019-FEB,37.584704,-122.018714
2,2019-FEB,37.584709,-122.038828
1,2019-FEB,37.584725,-122.019701
6,2019-FEB,37.584734,-122.0662
1,2019-FEB,37.58476,-122.059007
2,2019-FEB,37.584779,-122.054404
3,2019-FEB,37.584816,-122.070766
2,2019-FEB,37.584839,-122.006968
6,2019-FEB,37.584867,-122.065572
1,2019-FEB,37.584902,-122.071613
1,2019-FEB,37.58491,-122.018099
6,2019-FEB,37.584926,-122.006934
2,2019-FEB,37.584946,-122.053471
3,2019-FEB,37.58496,-122.066421
2,2019-FEB,37.584971,-122.028435
1,2019-FEB,37.584988,-122.069057
1,2019-FEB,37.584994,-122.05292
3,2019-FEB,37.585006,-122.018681
1,2019-FEB,37.585016,-122.071177
2,2019-FEB,37.585083,-122.030263
5,2019-FEB,37.585094,-121.99956
2,2019-FEB,37.58513,-122.019164
1,2019-FEB,37.585143,-122.069339
1,2019-FEB,37.585151,-122.063582
2,2019-FEB,37.58516,-122.063673
4,2019-FEB,37.585163,-122.071241
1,2019-FEB,37.585171,-122.00555
1,2019-FEB,37.585177,-122.080427
1,2019-FEB,37.585191,-122.053949
3,2019-FEB,37.58521,-122.064681
5,2019-FEB,37.585236,-122.020833
1,2019-FEB,37.585243,-122.0373
5,2019-FEB,37.58526,-122.065707
1,2019-FEB,37.585264,-122.058161
5,2019-FEB,37.585278,-121.961774
2,2019-FEB,37.58529,-122.019787
2,2019-FEB,37.58529,-122.018977
1,2019-FEB,37.585311,-122.054886
1,2019-FEB,37.585335,-122.0706
1,2019-FEB,37.585352,-122.052696
1,2019-FEB,37.585362,-122.043526
3,2019-FEB,37.585379,-122.064955
4,2019-FEB,37.585389,-122.077505
1,2019-FEB,37.585409,-122.050347
1,2019-FEB,37.585435,-122.066175
4,2019-FEB,37.585439,-122.063699
2,2019-FEB,37.585444,-122.072425
4,2019-FEB,37.585464,-122.058569
2,2019-FEB,37.585469,-121.959437
1,2019-FEB,37.58548,-122.071064
3,2019-FEB,37.585528,-122.020026
1,2019-FEB,37.585529,-121.996345
2,2019-FEB,37.58554,-122.038737
1,2019-FEB,37.585557,-122.056437
1,2019-FEB,37.585581,-122.0659
7,2019-FEB,37.585593,-122.022422
1,2019-FEB,37.585593,-122.017782
1,2019-FEB,37.585594,-122.022421
1,2019-FEB,37.585595,-122.059677
3,2019-FEB,37.585596,-122.02079
2,2019-FEB,37.585634,-122.021136
1,2019-FEB,37.585653,-122.000553
1,2019-FEB,37.585679,-122.041877
5,2019-FEB,37.585687,-122.01246
1,2019-FEB,37.58569,-122.080082
2,2019-FEB,37.585693,-121.959132
1,2019-FEB,37.585722,-122.021106
1,2019-FEB,37.58575,-122.070838
1,2019-FEB,37.585785,-122.049926
1,2019-FEB,37.585809,-122.065484
1,2019-FEB,37.585828,-122.059335
2,2019-FEB,37.585837,-122.064219
2,2019-FEB,37.585859,-122.029065
1,2019-FEB,37.585876,-122.053701
1,2019-FEB,37.585961,-122.009087
3,2019-FEB,37.58605,-122.012321
1,2019-FEB,37.586061,-122.069106
3,2019-FEB,37.586098,-122.042573
1,2019-FEB,37.586105,-122.076877
2,2019-FEB,37.586126,-122.071958
1,2019-FEB,37.586169,-122.05301
2,2019-FEB,37.586169,-122.012661
2,2019-FEB,37.586184,-122.018545
1,2019-FEB,37.586212,-122.065039
4,2019-FEB,37.586217,-122.060129
1,2019-FEB,37.586221,-122.079371
2,2019-FEB,37.586245,-122.059781
1,2019-FEB,37.586268,-122.077838
1,2019-FEB,37.586282,-122.061936
1,2019-FEB,37.586351,-122.05638
1,2019-FEB,37.586376,-122.058799
3,2019-FEB,37.586397,-122.014329
2,2019-FEB,37.586435,-122.016174
1,2019-FEB,37.586441,-122.077273
2,2019-FEB,37.586459,-122.000556
4,2019-FEB,37.586482,-122.064793
1,2019-FEB,37.58649,-122.055318
1,2019-FEB,37.586494,-122.07167
3,2019-FEB,37.586499,-122.069911
4,2019-FEB,37.586507,-122.062631
1,2019-FEB,37.586531,-122.065742
1,2019-FEB,37.586536,-122.053299
4,2019-FEB,37.586538,-122.013891
2,2019-FEB,37.586553,-122.071777
1,2019-FEB,37.586586,-122.048377
1,2019-FEB,37.586594,-122.013866
2,2019-FEB,37.586605,-122.050221
1,2019-FEB,37.586617,-122.050232
5,2019-FEB,37.586619,-122.075858
2,2019-FEB,37.586655,-122.07137
1,2019-FEB,37.586672,-122.068717
3,2019-FEB,37.5867,-122.07853
1,2019-FEB,37.586718,-122.065598
1,2019-FEB,37.586741,-122.076329
2,2019-FEB,37.586742,-122.068694
1,2019-FEB,37.586812,-122.080394
2,2019-FEB,37.586857,-122.065678
1,2019-FEB,37.586909,-122.053988
2,2019-FEB,37.58692,-122.05439
1,2019-FEB,37.586921,-121.998068
1,2019-FEB,37.586932,-122.040641
1,2019-FEB,37.58696,-122.053203
4,2019-FEB,37.586968,-122.065742
2,2019-FEB,37.586977,-122.078287
1,2019-FEB,37.587001,-122.008207
2,2019-FEB,37.58704,-122.062083
3,2019-FEB,37.587042,-122.031759
1,2019-FEB,37.587057,-122.079346
1,2019-FEB,37.587074,-122.079615
1,2019-FEB,37.587079,-122.080084
1,2019-FEB,37.587079,-122.069004
1,2019-FEB,37.587102,-122.058608
2,2019-FEB,37.587114,-122.00385
3,2019-FEB,37.587136,-122.068998
1,2019-FEB,37.587142,-122.004311
1,2019-FEB,37.587172,-122.057667
2,2019-FEB,37.58719,-122.073556
1,2019-FEB,37.587194,-122.068992
1,2019-FEB,37.587238,-122.070412
1,2019-FEB,37.58725,-122.047228
1,2019-FEB,37.587293,-122.073886
1,2019-FEB,37.587294,-122.047138
3,2019-FEB,37.587323,-122.062666
1,2019-FEB,37.587336,-122.062029
1,2019-FEB,37.587338,-122.079351
2,2019-FEB,37.587346,-122.055111
1,2019-FEB,37.587381,-122.054708
1,2019-FEB,37.587406,-122.048956
2,2019-FEB,37.587407,-122.04896
1,2019-FEB,37.58743,-122.014432
1,2019-FEB,37.587469,-122.00174
1,2019-FEB,37.587471,-122.063427
3,2019-FEB,37.587549,-122.024097
1,2019-FEB,37.587597,-122.029865
1,2019-FEB,37.587616,-122.068933
1,2019-FEB,37.587622,-122.057957
1,2019-FEB,37.587649,-122.04876
8,2019-FEB,37.587695,-122.01681
2,2019-FEB,37.587703,-122.046535
1,2019-FEB,37.587704,-122.050524
1,2019-FEB,37.587705,-122.005725
1,2019-FEB,37.587714,-122.051182
1,2019-FEB,37.587716,-122.078077
1,2019-FEB,37.587728,-122.013825
1,2019-FEB,37.58773,-122.050489
1,2019-FEB,37.587759,-120.989943
1,2019-FEB,37.58782,-122.060968
3,2019-FEB,37.587851,-122.053836
2,2019-FEB,37.587857,-122.068756
1,2019-FEB,37.587876,-122.009349
1,2019-FEB,37.587878,-122.028961
8,2019-FEB,37.587894,-122.074444
1,2019-FEB,37.587941,-122.07076
4,2019-FEB,37.587962,-122.06242
1,2019-FEB,37.587963,-122.033201
1,2019-FEB,37.587983,-122.046969
1,2019-FEB,37.587991,-122.033555
2,2019-FEB,37.587996,-122.030428
1,2019-FEB,37.588003,-122.070874
3,2019-FEB,37.588023,-122.077819
1,2019-FEB,37.58804,-122.029058
1,2019-FEB,37.588051,-122.067678
2,2019-FEB,37.588061,-122.06467
2,2019-FEB,37.588093,-122.030752
6,2019-FEB,37.588095,-122.068372
2,2019-FEB,37.588126,-122.068369
1,2019-FEB,37.588149,-122.029744
1,2019-FEB,37.588151,-122.068019
5,2019-FEB,37.588152,-122.078367
7,2019-FEB,37.588152,-122.00237
1,2019-FEB,37.588159,-122.054063
1,2019-FEB,37.588182,-122.068016
8,2019-FEB,37.588202,-122.071222
1,2019-FEB,37.588221,-122.054111
1,2019-FEB,37.588239,-122.080058
2,2019-FEB,37.588281,-122.017104
2,2019-FEB,37.588314,-122.016757
6,2019-FEB,37.588316,-122.016759
2,2019-FEB,37.58833,-122.079723
1,2019-FEB,37.588339,-122.067999
3,2019-FEB,37.588357,-122.060573
1,2019-FEB,37.58845,-122.051534
3,2019-FEB,37.588451,-122.081649
1,2019-FEB,37.588463,-122.078104
2,2019-FEB,37.588515,-122.051474
20,2019-FEB,37.588557,-122.070917
2,2019-FEB,37.588557,-122.051864
10,2019-FEB,37.588608,-122.016904
1,2019-FEB,37.588619,-122.052139
5,2019-FEB,37.588622,-122.051804
2,2019-FEB,37.588664,-122.049831
1,2019-FEB,37.588667,-122.049827
1,2019-FEB,37.588669,-122.051333
1,2019-FEB,37.588677,-122.048343
2,2019-FEB,37.588694,-122.048306
1,2019-FEB,37.58873,-122.052039
1,2019-FEB,37.588742,-122.049694
1,2019-FEB,37.588754,-122.051683
1,2019-FEB,37.588787,-122.011609
1,2019-FEB,37.588804,-122.055624
1,2019-FEB,37.588806,-122.07382
1,2019-FEB,37.588831,-122.011678
1,2019-FEB,37.588854,-122.050093
